customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,Churn_Probability,Predicted_Churn,Risk_Level
9498-FIMXL,8,19.2,161.95,1,2,3,0,0.010590371,0,Low Risk
2379-GYFLQ,46,94.9,4422.95,1,1,1,0,0.14107475,0,Low Risk
0122-OAHPZ,7,73.85,511.25,0,1,2,1,0.6975651,1,Medium Risk
2868-SNELZ,2,80.6,155.8,0,1,3,1,0.7547405,1,High Risk
4322-RCYMT,68,75.8,5293.95,1,0,0,1,0.2491483,0,Low Risk
6680-NENYN,43,104.6,4759.85,2,1,2,1,0.61468345,1,Medium Risk
2088-IEBAU,68,88.15,6148.45,2,0,2,0,0.009663962,0,Low Risk
7982-VCELR,36,94.8,3565.65,0,1,1,0,0.12398812,0,Low Risk
1343-EHPYB,63,103.4,6603.0,0,1,2,1,0.27647936,0,Low Risk
6035-BXTTY,32,54.65,1830.1,0,0,0,0,0.07969989,0,Low Risk
6885-PKOAM,71,85.75,6223.8,2,0,1,0,0.0026764174,0,Low Risk
7520-HQWJU,66,67.45,4508.65,0,0,0,0,0.025199965,0,Low Risk
9639-BUJXT,63,20.5,1328.15,1,2,3,0,0.0059849666,0,Low Risk
5924-SNGKP,41,20.25,865.0,1,2,1,0,0.0007793141,0,Low Risk
0021-IKXGC,1,72.1,72.1,0,1,2,0,0.7533561,1,High Risk
2034-GDRCN,2,90.4,168.2,0,1,2,1,0.85217553,1,High Risk
8966-SNIZF,70,19.45,1303.5,2,2,0,0,0.0016326809,0,Low Risk
6243-OZGFH,23,44.95,996.85,0,0,2,0,0.15593494,0,Low Risk
4654-DLAMQ,64,97.0,6430.9,1,1,0,0,0.07661,0,Low Risk
0513-RBGPE,37,62.8,2278.75,2,0,1,0,0.013128899,0,Low Risk
5160-UXJED,17,44.6,681.4,1,0,3,0,0.09880933,0,Low Risk
4115-NZRKS,7,89.15,574.35,0,1,2,0,0.7083377,1,High Risk
0219-YTZUE,4,84.8,371.9,0,1,0,1,0.86516094,1,High Risk
0623-IIHUG,21,41.9,840.1,0,0,2,1,0.6749815,1,Medium Risk
4572-DVCGN,10,80.25,846.0,0,1,0,1,0.6822898,1,Medium Risk
3351-NGXYI,16,54.1,889.0,0,0,2,0,0.48149848,0,Medium Risk
8984-EYLLL,64,105.25,6823.4,2,1,2,0,0.016540265,0,Low Risk
9057-MSWCO,27,30.75,805.1,0,0,1,1,0.57583266,1,Medium Risk
9833-TGFHX,42,97.1,4016.75,1,1,2,0,0.09623115,0,Low Risk
9294-TDIPC,5,20.2,83.75,0,2,3,0,0.035378534,0,Low Risk
5229-DTFYB,41,98.8,3959.15,2,1,0,0,0.015258147,0,Low Risk
0104-PPXDV,58,50.3,2878.55,1,0,1,0,0.044508845,0,Low Risk
5176-LMJXE,47,20.55,945.7,2,2,3,0,0.0022285753,0,Low Risk
3583-KRKMD,18,75.9,1373.05,0,1,0,0,0.15220477,0,Low Risk
1010-DIAUQ,5,96.5,492.55,0,1,0,1,0.8449867,1,High Risk
9069-LGEUL,23,59.95,1406.0,0,0,0,0,0.100183524,0,Low Risk
7302-ZHMHP,1,19.15,19.15,0,2,3,0,0.15789135,0,Low Risk
9571-EDEBV,71,98.65,6962.85,1,1,1,0,0.0030682802,0,Low Risk
3520-FJGCV,72,112.6,8126.65,2,1,1,0,0.001302439,0,Low Risk
6563-VRERX,33,20.6,690.25,1,2,3,0,0.011649112,0,Low Risk
0259-GBZSH,2,85.65,181.5,0,1,2,1,0.90243334,1,High Risk
6122-EFVKN,24,35.75,830.8,2,0,3,0,0.0034827092,0,Low Risk
2805-EDJPQ,56,99.75,5608.4,1,1,1,0,0.11116255,0,Low Risk
6862-CQUMB,37,96.1,3646.8,0,1,1,0,0.5272941,1,Medium Risk
7156-MXBJE,43,85.1,3662.25,1,0,1,0,0.052708995,0,Low Risk
6158-HDPXZ,1,25.35,25.35,0,0,3,0,0.5942235,1,Medium Risk
9601-BRXPO,25,104.95,2566.5,0,1,0,1,0.7752006,1,High Risk
2863-IMQDR,61,89.65,5308.7,2,0,2,0,0.011910173,0,Low Risk
5686-CMAWK,17,86.75,1410.25,1,1,2,0,0.34410155,0,Low Risk
5651-CRHKQ,41,86.2,3339.05,1,1,0,0,0.016965162,0,Low Risk
6905-NIQIN,1,50.65,50.65,0,0,3,1,0.61732787,1,Medium Risk
8204-YJCLA,72,64.8,4732.35,2,0,0,0,0.0022769114,0,Low Risk
5167-ZFFMM,1,90.85,90.85,0,1,1,1,0.92561895,1,High Risk
6583-SZVGP,48,108.1,5067.45,2,1,0,0,0.46203634,0,Medium Risk
4895-TMWIR,11,19.95,214.75,0,2,3,1,0.26598188,0,Low Risk
0533-BNWKF,55,85.45,4874.7,0,1,2,1,0.19503951,0,Low Risk
1708-PBBOA,42,54.75,2348.45,1,0,2,0,0.055733837,0,Low Risk
8782-LKFPK,44,90.4,4063.0,0,1,3,0,0.16864654,0,Low Risk
5522-JBWMO,1,44.0,44.0,0,0,2,0,0.47095516,0,Medium Risk
3597-MVHJT,27,95.6,2595.25,0,1,0,0,0.24784158,0,Low Risk
9774-NRNAU,27,84.8,2309.55,0,0,0,0,0.11762374,0,Low Risk
0224-RLWWD,2,44.3,89.3,0,0,2,0,0.4790629,0,Medium Risk
9967-ATRFS,19,19.9,367.55,0,2,3,0,0.010640432,0,Low Risk
3951-NJCVI,42,95.05,3944.5,0,1,2,0,0.07327453,0,Low Risk
2977-CEBSX,66,90.05,5965.95,2,0,1,0,0.019084426,0,Low Risk
0177-PXBAT,33,109.9,3694.7,0,1,0,0,0.11758466,0,Low Risk
6599-CEBNN,34,73.95,2524.45,0,1,1,1,0.61794466,1,Medium Risk
2519-ERQOJ,33,54.6,1803.7,0,0,2,0,0.13203493,0,Low Risk
5876-QMYLD,23,20.05,415.1,1,2,3,0,0.0005627708,0,Low Risk
2277-AXSDC,32,19.75,624.15,1,2,0,0,0.039631225,0,Low Risk
9442-JTWDL,11,20.05,237.7,1,2,1,0,0.02736007,0,Low Risk
0979-PHULV,69,99.45,7007.6,0,1,1,1,0.6829958,1,Medium Risk
3067-SVMTC,68,55.9,3848.8,1,0,0,0,0.009517634,0,Low Risk
5495-GPSRW,20,19.7,419.4,2,2,3,0,0.0017668323,0,Low Risk
7606-BPHHN,72,19.8,1468.75,2,2,1,0,0.0003033879,0,Low Risk
4742-DRORA,60,95.4,5812.0,1,1,0,0,0.05561235,0,Low Risk
0111-KLBQG,32,93.95,2861.45,0,1,3,0,0.22033423,0,Low Risk
4800-VHZKI,1,19.9,19.9,0,2,3,1,0.52358687,1,Medium Risk
7989-CHGTL,1,19.6,19.6,0,2,3,1,0.60231054,1,Medium Risk
0334-GDDSO,3,81.35,233.7,0,1,2,1,0.70027274,1,High Risk
4163-NCJAK,46,24.45,1066.15,1,2,0,0,0.02264129,0,Low Risk
5233-AOZUF,29,74.95,2149.05,0,1,2,0,0.418642,0,Medium Risk
5973-EJGDP,51,87.35,4473.0,0,1,2,0,0.32088485,0,Low Risk
1996-DBMUS,48,70.65,3545.05,0,1,0,0,0.13997138,0,Low Risk
7916-VCCPB,16,73.25,1195.75,0,1,0,0,0.2500409,0,Low Risk
4686-GEFRM,70,98.7,6858.9,2,1,0,0,0.04949657,0,Low Risk
5249-QYHEX,40,24.8,1024.7,2,2,3,0,0.01992816,0,Low Risk
0578-SKVMF,22,83.3,1845.9,0,1,2,1,0.4974887,0,Medium Risk
5564-NEMQO,1,75.3,75.3,0,1,0,1,0.8904821,1,High Risk
2233-FAGXV,5,24.3,132.25,0,2,3,0,0.22415979,0,Low Risk
5605-IYGFG,7,69.85,515.45,0,1,0,0,0.27734694,0,Low Risk
7663-ZTEGJ,29,100.55,2830.45,1,1,1,0,0.05006244,0,Low Risk
3935-TBRZZ,44,25.7,1110.5,1,2,3,0,0.030310655,0,Low Risk
8111-BKVDS,10,40.7,449.3,0,0,0,0,0.471922,0,Medium Risk
2055-SIFSS,55,51.65,2838.55,0,0,0,0,0.047507204,0,Low Risk
2806-MLNTI,52,105.1,5376.4,1,1,0,0,0.19303,0,Low Risk
8734-DKSTZ,10,85.95,858.6,0,1,2,0,0.49612132,0,Medium Risk
4360-PNRQB,18,75.6,1395.05,0,1,0,0,0.15220477,0,Low Risk
6152-ONASV,68,58.25,3975.7,1,0,0,0,0.009770456,0,Low Risk
9063-ZGTUY,61,19.4,1182.55,0,2,3,1,0.70421326,1,High Risk
7781-HVGMK,72,65.2,4784.45,2,0,1,0,0.0110487,0,Low Risk
2181-UAESM,2,53.45,119.5,0,0,2,0,0.456709,0,Medium Risk
2957-LOLHO,12,45.4,518.9,0,0,0,1,0.2828065,0,Low Risk
6048-NJXHX,41,19.75,899.45,2,2,2,0,0.006894305,0,Low Risk
2320-SLKMB,26,44.45,1183.8,0,0,1,0,0.11447201,0,Low Risk
4980-URKXC,36,20.85,720.05,1,2,0,0,0.01646314,0,Low Risk
4376-KFVRS,72,114.05,8468.2,2,1,1,0,0.001539682,0,Low Risk
5886-VLQVU,35,89.85,3161.2,0,1,0,0,0.13546315,0,Low Risk
3577-AMVUX,1,55.05,55.05,0,0,3,0,0.55841064,1,Medium Risk
0771-WLCLA,16,112.95,1882.55,0,1,2,0,0.2741043,0,Low Risk
5628-RKIFK,49,101.55,5070.4,0,1,1,0,0.2588075,0,Low Risk
0206-TBWLC,54,114.65,6049.5,1,1,3,0,0.034548614,0,Low Risk
2937-FTHUR,18,64.8,1166.7,0,0,2,0,0.17232178,0,Low Risk
1910-FMXJM,36,80.4,2937.65,0,1,2,0,0.41607723,0,Medium Risk
7752-XUSCI,60,105.9,6396.45,0,1,2,1,0.19270192,0,Low Risk
4110-PFEUZ,1,69.55,69.55,0,1,3,1,0.90278774,1,High Risk
0732-OCQOC,52,25.05,1270.25,2,2,0,0,0.0026976268,0,Low Risk
5168-MSWXT,8,94.75,759.55,0,1,2,0,0.6321852,1,Medium Risk
1090-ESELR,72,105.5,7611.55,2,1,0,0,0.030589132,0,Low Risk
8592-PLTMQ,64,24.7,1642.75,1,2,3,0,0.0006288748,0,Low Risk
5760-WRAHC,22,69.75,1545.4,0,0,3,0,0.066937044,0,Low Risk
8847-GEOOQ,60,60.2,3582.4,0,0,0,0,0.023574106,0,Low Risk
0256-LTHVJ,28,81.05,2227.1,0,1,2,1,0.22116616,0,Low Risk
4785-FCIFB,61,24.4,1417.9,2,2,3,0,0.001259474,0,Low Risk
8313-NDOIA,24,104.15,2494.65,0,1,2,0,0.79987735,1,High Risk
5149-CUZUJ,28,92.9,2768.35,1,1,0,0,0.031000227,0,Low Risk
0942-KOWSM,30,80.8,2369.3,2,0,0,0,0.0013168262,0,Low Risk
4237-CLSMM,2,20.0,38.0,0,2,3,0,0.032397818,0,Low Risk
1452-VOQCH,1,75.1,75.1,0,1,2,0,0.81635696,1,High Risk
4719-UMSIY,6,19.65,100.9,0,2,3,0,0.02849474,0,Low Risk
6614-VBEGU,24,69.45,1614.05,0,0,0,0,0.036972545,0,Low Risk
0880-TKATG,4,101.15,385.9,0,1,2,1,0.8987738,1,High Risk
3811-VBYBZ,7,99.8,673.25,0,1,2,1,0.9513388,1,High Risk
1480-BKXGA,72,116.05,8404.9,2,1,0,0,0.009225709,0,Low Risk
2996-XAUVF,70,40.05,2799.75,2,0,3,0,0.026936086,0,Low Risk
9076-AXYIK,64,102.1,6538.45,2,1,2,0,0.014089707,0,Low Risk
5968-XQIVE,72,89.7,6588.95,1,1,2,0,0.021387642,0,Low Risk
8896-RAZCR,44,19.9,868.1,2,2,3,0,0.00088585087,0,Low Risk
4640-UHDOS,13,55.95,734.35,0,0,2,1,0.264913,0,Low Risk
4933-IKULF,17,20.65,330.6,1,2,3,0,0.0016509041,0,Low Risk
3583-EKAPL,1,55.0,55.0,0,0,2,1,0.6051622,1,Medium Risk
1304-BCCFO,9,70.05,564.4,0,0,3,0,0.27369037,0,Low Risk
4104-PVRPS,24,53.6,1315.35,0,0,3,0,0.021081029,0,Low Risk
9399-APLBT,1,74.7,74.7,0,1,2,1,0.7634073,1,High Risk
2359-KMGLI,24,80.25,1861.5,0,1,2,1,0.34804922,0,Low Risk
3780-DDGSE,35,76.05,2747.2,0,0,2,0,0.13005935,0,Low Risk
4431-EDMIQ,7,75.7,554.05,0,0,2,0,0.20649227,0,Low Risk
0306-JAELE,5,96.1,453.4,0,1,2,1,0.94811964,1,High Risk
6227-HWPWX,15,69.0,994.8,0,1,0,1,0.60462534,1,Medium Risk
0486-LGCCH,11,19.65,225.75,2,2,3,0,0.0035485886,0,Low Risk
0447-BEMNG,48,45.3,2145.0,0,0,0,1,0.14341071,0,Low Risk
4612-SSVHJ,20,81.45,1671.6,0,1,2,0,0.26561442,0,Low Risk
5168-MQQCA,72,108.5,8003.8,1,1,0,0,0.039918687,0,Low Risk
5949-XIKAE,8,83.55,680.05,0,1,2,1,0.84634423,1,High Risk
7971-HLVXI,72,84.5,6130.85,2,1,1,0,0.001804079,0,Low Risk
9094-AZPHK,15,100.15,1415.0,0,1,2,0,0.50388026,1,Medium Risk
3649-JPUGY,72,88.6,6201.95,2,0,0,0,0.0013261075,0,Low Risk
8372-JUXUI,1,74.35,74.35,0,1,2,1,0.6432426,1,Medium Risk
3552-CTCYF,63,104.8,6597.25,2,1,0,0,0.014028918,0,Low Risk
6778-YSNIH,2,59.0,114.15,0,0,2,0,0.44045398,0,Medium Risk
0388-EOPEX,2,74.4,139.4,0,1,2,1,0.56507754,1,Medium Risk
5756-OZRIO,61,64.05,3902.6,1,0,0,0,0.0032599247,0,Low Risk
6579-JPICP,1,20.4,20.4,0,2,3,0,0.11177251,0,Low Risk
8205-OTCHB,22,43.75,903.6,1,0,0,1,0.66227937,1,Medium Risk
4134-BSXLX,28,60.9,1785.65,0,0,3,0,0.042386822,0,Low Risk
0505-SPOOW,70,19.8,1397.65,2,2,0,0,0.0018440412,0,Low Risk
6235-VDHOM,5,28.45,131.05,0,0,2,1,0.5002566,1,Medium Risk
7783-YKGDV,12,99.7,1238.45,0,1,0,1,0.89635515,1,High Risk
4374-YMUSQ,34,116.25,3899.05,1,1,1,0,0.00638224,0,Low Risk
4513-CXYIX,71,80.7,5676.0,2,1,1,0,0.0015292102,0,Low Risk
3957-HHLMR,70,65.2,4543.15,1,0,0,0,0.02320678,0,Low Risk
7803-XOCCZ,52,84.05,4326.8,0,1,0,0,0.24264392,0,Low Risk
5736-YEJAX,69,79.45,5502.55,2,0,1,0,0.025031846,0,Low Risk
5609-CEBID,20,94.1,1782.4,0,1,2,1,0.57875437,1,Medium Risk
8981-FJGLA,11,78.0,851.8,0,1,3,0,0.30088213,0,Low Risk
7218-HKQFK,2,94.2,167.5,0,1,2,1,0.8865559,1,High Risk
4636-QRJKY,6,80.5,502.85,0,1,2,1,0.63427293,1,Medium Risk
1135-LMECX,1,19.85,19.85,0,2,3,0,0.40282986,0,Medium Risk
4332-MUOEZ,20,94.3,1818.3,1,1,1,0,0.063748084,0,Low Risk
8535-SFUTN,61,106.45,6300.15,0,1,2,0,0.5316726,1,Medium Risk
5956-VKDTT,5,74.35,334.8,0,1,2,1,0.7958603,1,High Risk
8677-HDZEE,56,105.45,5916.95,0,1,0,0,0.32011133,0,Low Risk
2475-MROZF,30,95.0,2852.4,0,1,1,0,0.25830424,0,Low Risk
9412-GHEEC,40,104.8,4131.95,0,1,0,1,0.77076447,1,High Risk
3482-ABPKK,28,54.3,1546.3,1,0,3,0,0.018835777,0,Low Risk
6705-LXORM,5,70.05,302.6,0,1,2,0,0.5876525,1,Medium Risk
0257-ZESQC,27,75.2,1929.35,0,1,0,1,0.3776432,0,Low Risk
7531-GQHME,12,20.05,265.45,0,2,1,0,0.07452614,0,Low Risk
5174-ITUMV,67,105.4,6989.45,1,1,2,0,0.35679752,0,Low Risk
4109-CYRBD,29,51.6,1442.0,0,0,2,0,0.09300031,0,Low Risk
0913-XWSCN,55,85.5,4713.4,0,1,0,0,0.12225429,0,Low Risk
6825-UYPFK,23,75.6,1758.6,0,1,0,1,0.37790984,0,Low Risk
8397-MVTAZ,34,100.05,3480.0,0,1,2,1,0.7454504,1,High Risk
0750-EBAIU,52,91.25,4738.3,1,1,2,0,0.029839363,0,Low Risk
8606-CIQUL,72,115.75,8399.15,2,1,1,0,0.011421133,0,Low Risk
3571-DPYUH,58,94.7,5430.35,1,1,1,0,0.13425237,0,Low Risk
7601-GNDYK,35,19.6,686.95,2,2,3,0,0.002429855,0,Low Risk
0356-OBMAC,56,99.9,5706.3,2,1,0,0,0.06363015,0,Low Risk
8067-NIOYM,24,21.1,490.65,2,2,1,0,0.0014450118,0,Low Risk
1403-GYAFU,70,20.05,1360.25,2,2,1,0,0.0003826188,0,Low Risk
4234-XTNEA,2,79.95,174.45,0,1,2,0,0.8348466,1,High Risk
1297-VQDRP,68,107.15,7379.8,1,1,1,0,0.05630815,0,Low Risk
9282-IZGQK,1,85.0,85.0,0,1,2,1,0.8408142,1,High Risk
5348-CAGXB,12,89.55,1021.75,0,1,2,0,0.24895865,0,Low Risk
0621-HJWXJ,63,81.55,5029.05,0,1,0,0,0.012696351,0,Low Risk
5844-QVTAT,33,58.45,1955.4,1,0,3,0,0.047133487,0,Low Risk
8905-IAZPF,69,95.65,6744.2,1,1,1,0,0.071586855,0,Low Risk
5394-MEITZ,60,80.6,4946.7,2,0,0,0,0.00195842,0,Low Risk
6859-QNXIQ,72,113.1,8248.5,2,1,0,0,0.0012413327,0,Low Risk
2782-LFZVW,11,58.95,601.6,0,0,3,0,0.08813257,0,Low Risk
2866-IKBTM,1,19.55,19.55,0,2,3,0,0.29715285,0,Low Risk
1342-JPNKI,10,86.05,834.1,0,1,0,1,0.4963804,0,Medium Risk
2817-NTQDO,13,45.55,597.0,0,0,1,1,0.23544976,0,Low Risk
7129-AZJDE,34,78.95,2647.2,1,1,0,0,0.02861874,0,Low Risk
6986-IJDHX,39,86.3,3266.0,0,1,3,1,0.4371107,0,Medium Risk
2560-PPCHE,65,105.05,6744.25,1,1,0,0,0.052702103,0,Low Risk
4676-MQUEA,50,101.9,5265.5,1,1,0,0,0.23572357,0,Low Risk
8138-EALND,15,19.75,311.6,0,2,3,0,0.1479043,0,Low Risk
3580-HYCSP,72,110.3,7966.9,2,1,0,0,0.0014181674,0,Low Risk
1352-HNSAW,72,115.6,8220.4,2,1,0,0,0.009225709,0,Low Risk
2075-PUEPR,55,19.35,1153.25,2,2,0,0,0.028851448,0,Low Risk
1982-FEBTD,23,25.6,514.75,2,2,1,0,0.0014863797,0,Low Risk
5301-GAUUY,32,80.35,2596.15,0,1,0,1,0.21696226,0,Low Risk
5791-KAJFD,56,68.75,3808.0,1,0,0,0,0.008179272,0,Low Risk
2654-VBVPB,1,19.9,19.9,0,2,0,0,0.26382694,0,Low Risk
1154-HYWWO,38,70.6,2708.2,1,0,3,0,0.057414226,0,Low Risk
2501-XWWTZ,11,70.2,760.05,0,1,2,0,0.4252646,0,Medium Risk
3716-UVSPD,1,49.3,49.3,0,0,2,0,0.58022493,1,Medium Risk
6815-ABQFQ,56,107.25,6033.3,1,1,2,0,0.17102146,0,Low Risk
7343-EOBEU,3,23.6,89.05,0,2,3,0,0.12184116,0,Low Risk
3701-SFMUH,7,69.7,516.15,0,0,1,0,0.20183659,0,Low Risk
6103-LIANB,59,99.5,5861.75,2,1,1,0,0.010329659,0,Low Risk
7319-VENRZ,7,64.3,445.95,0,0,0,0,0.06901908,0,Low Risk
5846-NEQVZ,71,70.85,4973.4,2,0,1,0,0.009612043,0,Low Risk
6967-QIQRV,15,101.9,1667.25,1,1,2,0,0.034352425,0,Low Risk
5781-RFZRP,71,73.5,5357.75,2,0,1,0,0.005621036,0,Low Risk
0939-YAPAF,35,100.25,3527.6,0,1,2,1,0.43391144,0,Medium Risk
0308-IVGOK,11,40.4,422.6,1,0,1,0,0.046442773,0,Low Risk
7293-LSCDV,60,19.25,1103.25,2,2,1,0,0.01331539,0,Low Risk
7025-WCBNE,47,59.6,2754.0,2,0,0,0,0.0070148106,0,Low Risk
5756-JYOJT,11,64.9,697.25,1,0,1,0,0.13832694,0,Low Risk
4710-FDUIZ,56,100.3,5614.45,1,1,1,1,0.32321313,0,Low Risk
6030-REHUX,28,110.85,3204.4,0,1,2,0,0.17080894,0,Low Risk
9548-LIGTA,61,81.05,4747.65,2,0,3,0,0.0003507262,0,Low Risk
5150-LJNSR,31,98.05,3082.1,1,1,0,0,0.06830272,0,Low Risk
8270-RKSAP,9,70.5,597.9,0,1,2,0,0.30422398,0,Low Risk
6522-YRBXD,35,94.55,3365.4,0,1,2,0,0.32379958,0,Low Risk
2640-LYMOV,2,19.65,38.8,0,2,3,0,0.02264921,0,Low Risk
1218-VKFPE,12,19.0,233.55,0,2,3,1,0.31878674,0,Low Risk
3627-FHKBK,1,75.3,75.3,0,1,3,1,0.8228168,1,High Risk
2865-TCHJW,4,89.2,346.2,0,1,2,1,0.846811,1,High Risk
1423-BMPBQ,1,19.0,19.0,0,2,3,0,0.07826836,0,Low Risk
2393-DIVAI,3,20.0,61.7,0,2,3,0,0.09013405,0,Low Risk
5192-EBGOV,1,85.7,85.7,0,1,2,1,0.9232215,1,High Risk
4568-KNYWR,52,63.25,3342.45,2,0,1,0,0.005367062,0,Low Risk
8752-IMQOS,5,20.1,85.1,1,2,3,0,0.002620906,0,Low Risk
0742-LAFQK,72,99.15,7422.1,2,1,2,0,0.026345614,0,Low Risk
0795-LAFGP,71,90.4,6668.05,2,0,2,0,0.002032538,0,Low Risk
0619-OLYUR,72,111.9,8071.05,2,1,1,0,0.001302439,0,Low Risk
5512-IDZEI,46,24.9,1174.8,1,2,2,0,0.036030013,0,Low Risk
0459-SPZHJ,63,83.5,5435.0,2,0,1,0,0.0071146013,0,Low Risk
0215-BQKGS,30,84.3,2438.6,0,1,1,0,0.350171,0,Low Risk
9244-ZVAPM,1,45.6,45.6,0,0,3,0,0.5350064,1,Medium Risk
0719-SYFRB,12,61.65,713.75,0,0,3,1,0.15814695,0,Low Risk
8208-EUMTE,16,54.85,916.15,2,0,3,0,0.007341971,0,Low Risk
5172-MIGPM,4,65.55,237.2,0,0,3,0,0.14044732,0,Low Risk
1710-RCXUS,51,90.35,4614.55,1,1,1,0,0.03584838,0,Low Risk
0374-FIUCA,65,20.4,1414.45,2,2,1,0,0.00023017774,0,Low Risk
5839-SUYVZ,16,74.55,1170.5,0,1,1,0,0.20740725,0,Low Risk
5173-ZXXXL,2,19.95,47.7,1,2,3,0,0.005320572,0,Low Risk
1096-ADRUX,66,74.25,4859.25,1,1,0,0,0.02432297,0,Low Risk
2001-MCUUW,46,108.65,4903.2,2,1,2,0,0.13890684,0,Low Risk
2731-GJRDG,32,109.55,3608.0,1,1,0,0,0.09104713,0,Low Risk
4723-BEGSG,72,86.65,6094.25,2,0,1,0,0.0021139425,0,Low Risk
6516-NKQBO,38,81.0,3084.9,2,0,1,0,0.005537239,0,Low Risk
8672-OAUPW,51,47.85,2356.75,1,0,1,0,0.061777767,0,Low Risk
8207-DMRVL,72,114.55,8306.05,2,1,0,0,0.0012413327,0,Low Risk
3419-SNJJD,65,105.25,6786.4,0,1,0,1,0.4537317,0,Medium Risk
6543-CPZMK,9,29.95,248.95,0,0,2,1,0.57508886,1,Medium Risk
4765-OXPPD,9,65.0,663.05,0,0,3,1,0.26883563,0,Low Risk
2804-ETQDK,66,20.55,1357.1,2,2,3,0,0.00044655858,0,Low Risk
6689-VRRTK,44,109.8,4860.35,1,1,1,0,0.07842314,0,Low Risk
7138-GIRSH,50,69.5,3418.2,2,0,0,0,0.0011243364,0,Low Risk
9396-ZSFLL,15,48.85,631.4,0,0,3,0,0.054685745,0,Low Risk
6464-KEXXH,8,25.25,186.3,0,0,1,0,0.097362585,0,Low Risk
7134-MJPDY,66,102.85,6976.75,1,1,1,0,0.31368354,0,Low Risk
5240-CAOYT,57,87.55,4884.85,0,1,0,0,0.06040249,0,Low Risk
4059-IIEBK,7,78.55,522.95,0,1,0,0,0.7509451,1,High Risk
4881-JVQOD,10,34.55,362.6,0,0,0,0,0.17152064,0,Low Risk
0516-UXRMT,62,92.05,5755.8,1,1,2,0,0.14844152,0,Low Risk
4851-BQDNX,40,85.05,3355.65,1,1,2,0,0.20456335,0,Low Risk
5148-HKFIR,20,19.7,406.95,2,2,3,0,0.0030756593,0,Low Risk
1009-IRMNA,7,20.0,137.6,0,2,0,1,0.47467402,0,Medium Risk
3003-CMDUU,25,95.15,2395.7,0,1,2,0,0.54526985,1,Medium Risk
5016-IBERQ,23,84.25,1968.1,0,1,2,0,0.2500441,0,Low Risk
6797-UCJHZ,66,104.6,6819.45,1,1,1,0,0.090814434,0,Low Risk
2469-DTSGX,72,111.65,7943.45,2,1,2,0,0.0013020607,0,Low Risk
4554-YGZIH,49,90.05,4547.25,0,1,1,1,0.44776478,0,Medium Risk
5099-BAILX,43,110.75,4687.9,0,1,0,1,0.8280508,1,High Risk
9931-KGHOA,46,55.0,2473.95,0,0,0,0,0.24352731,0,Low Risk
1775-KWJKQ,72,89.85,6562.9,2,0,1,0,0.005390465,0,Low Risk
7665-VIGUD,10,20.35,176.3,1,2,3,0,0.0059403176,0,Low Risk
9411-TPQQV,40,54.55,2236.2,1,0,0,0,0.018274087,0,Low Risk
7207-RMRDB,65,105.5,6985.65,0,1,2,1,0.91216475,1,High Risk
7954-MLBUN,31,99.45,3109.9,2,1,0,0,0.020863613,0,Low Risk
2077-DDHJK,68,70.9,4911.35,2,0,1,0,0.028196752,0,Low Risk
4913-EHYUI,56,104.55,5794.65,1,1,0,1,0.5632964,1,Medium Risk
0195-IESCP,10,85.25,855.3,0,1,2,1,0.80619985,1,High Risk
9574-BOSMD,68,25.4,1620.2,2,2,0,0,0.0010834396,0,Low Risk
4580-TMHJU,43,56.15,2499.3,0,0,2,1,0.46552068,0,Medium Risk
0970-ETWGE,1,89.55,89.55,0,1,2,1,0.6738982,1,Medium Risk
4908-XAXAY,49,89.85,4287.2,1,1,0,0,0.031371996,0,Low Risk
8404-VLQFB,15,25.25,394.85,0,2,2,0,0.23967293,0,Low Risk
1626-ERCMM,20,94.55,1899.65,0,1,2,1,0.77564114,1,High Risk
0887-HJGAR,1,45.7,45.7,0,0,3,1,0.5350064,1,Medium Risk
2391-IPLOP,50,69.65,3442.15,1,0,2,0,0.025742931,0,Low Risk
5644-PDMZC,2,89.5,161.5,0,1,2,1,0.7844654,1,High Risk
3509-GWQGF,24,70.0,1732.6,0,1,1,0,0.28559303,0,Low Risk
9576-ANLXO,3,69.55,222.3,0,1,0,1,0.65796864,1,Medium Risk
2024-BASKD,1,74.6,74.6,0,1,3,1,0.76586485,1,High Risk
5845-BZZIB,35,20.1,655.3,2,2,3,0,0.0026728585,0,Low Risk
1140-UKVZG,17,24.8,475.25,0,2,3,0,0.21214798,0,Low Risk
4160-AMJTL,8,19.65,164.3,0,2,2,1,0.03236822,0,Low Risk
5183-SNMJQ,10,95.1,865.1,0,1,1,0,0.6447192,1,Medium Risk
8100-PNJMH,68,88.85,6132.7,2,0,1,0,0.005242414,0,Low Risk
7838-LAZFO,45,78.8,3597.5,1,0,0,0,0.008806358,0,Low Risk
4464-JCOLN,2,19.85,35.9,1,2,3,1,0.006578534,0,Low Risk
2085-JVGAD,37,20.35,697.65,0,2,0,0,0.025297897,0,Low Risk
5650-VDUDS,4,24.25,96.05,0,0,3,1,0.614949,1,Medium Risk
8095-WANWK,10,45.25,428.7,0,0,3,0,0.24960643,0,Low Risk
3030-ZKIWL,1,20.05,20.05,0,2,3,0,0.27407107,0,Low Risk
9565-FLVCG,65,69.55,4459.15,2,0,3,0,0.018490383,0,Low Risk
8755-OGKNA,57,19.5,1167.6,2,2,0,0,0.0114719765,0,Low Risk
